Using device: cuda
Train chunks: 80
Val chunks: 10
Test chunks: 10

Using STREAMING + FROBENIUS NORMALIZATION

============================================================
Training Transformer 8-qubit (v17 - Streaming + Frobenius)
Parameters: 1,611,072
Batch size: 8
============================================================

  batch 5100 loss = 0.749363
  batch 5200 loss = 0.727332
  batch 5300 loss = 0.924773
  batch 5400 loss = 0.911043
  batch 5500 loss = 0.933215
  batch 5600 loss = 0.828614
  batch 5700 loss = 0.780647
  batch 5800 loss = 0.925597
  batch 5900 loss = 0.939086
  batch 6000 loss = 0.933520
  batch 6100 loss = 0.826137
  batch 6200 loss = 0.806047
  batch 6300 loss = 0.766238
  batch 6400 loss = 0.858328
  batch 6500 loss = 0.839070
  batch 6600 loss = 0.927313
  batch 6700 loss = 0.717190
  batch 6800 loss = 0.899534
  batch 6900 loss = 0.856370
  batch 7000 loss = 0.872701
  batch 7100 loss = 0.820214
  batch 7200 loss = 0.930933
  batch 7300 loss = 0.831808
  batch 7400 loss = 0.825277
  batch 7500 loss = 0.802418
  batch 7600 loss = 0.840943
  batch 7700 loss = 0.768737
  batch 7800 loss = 0.930747
  batch 7900 loss = 0.922136
  batch 8000 loss = 0.936851
  batch 8100 loss = 0.723106
  batch 8200 loss = 0.763654
  batch 8300 loss = 0.790931
  batch 8400 loss = 0.780910
  batch 8500 loss = 0.803779
  batch 8600 loss = 0.868525
  batch 8700 loss = 0.932926
  batch 8800 loss = 0.754036
  batch 8900 loss = 0.929894
  batch 9000 loss = 0.918921
  batch 9100 loss = 0.925909
  batch 9200 loss = 0.931918
  batch 9300 loss = 0.902878
  batch 9400 loss = 0.879501
  batch 9500 loss = 0.913834
  batch 9600 loss = 0.927432
  batch 9700 loss = 0.853308
  batch 9800 loss = 0.824420
  batch 9900 loss = 0.873842
  batch 10000 loss = 0.855306
  Total batches: 10000, final loss = 0.855306
Validation loss: 0.868296
Saved BEST checkpoint
Epoch 52
  batch 100 loss = 0.764308
  batch 200 loss = 0.788670
  batch 300 loss = 0.933299
  batch 400 loss = 0.899705
  batch 500 loss = 0.913127
  batch 600 loss = 0.750805
  batch 700 loss = 0.768208
  batch 800 loss = 0.937542
  batch 900 loss = 0.753106
  batch 1000 loss = 0.777547
  batch 1100 loss = 0.754951
  batch 1200 loss = 0.741088
  batch 1300 loss = 0.925149
  batch 1400 loss = 0.904312
  batch 1500 loss = 0.872484
  batch 1600 loss = 0.761969
  batch 1700 loss = 0.891823
  batch 1800 loss = 0.929160
  batch 1900 loss = 0.853648
  batch 2000 loss = 0.838067
  batch 2100 loss = 0.937965
  batch 2200 loss = 0.933685
  batch 2300 loss = 0.733034
  batch 2400 loss = 0.718591
  batch 2500 loss = 0.729772
  batch 2600 loss = 0.799409
  batch 2700 loss = 0.930662
  batch 2800 loss = 0.919839
  batch 2900 loss = 0.846875
  batch 3000 loss = 0.831821
  batch 3100 loss = 0.725265
  batch 3200 loss = 0.809476
  batch 3300 loss = 0.732916
  batch 3400 loss = 0.928197
  batch 3500 loss = 0.928649
  batch 3600 loss = 0.937083
  batch 3700 loss = 0.839616
  batch 3800 loss = 0.922751
  batch 3900 loss = 0.811485
  batch 4000 loss = 0.842574
  batch 4100 loss = 0.823348
  batch 4200 loss = 0.878787
  batch 4300 loss = 0.913008
  batch 4400 loss = 0.738786
  batch 4500 loss = 0.726908
  batch 4600 loss = 0.926405
  batch 4700 loss = 0.914999
  batch 4800 loss = 0.925190
  batch 4900 loss = 0.814723
  batch 5000 loss = 0.797108
  batch 5100 loss = 0.929074
  batch 5200 loss = 0.731570
  batch 5300 loss = 0.885559
  batch 5400 loss = 0.911763
  batch 5500 loss = 0.932072
  batch 5600 loss = 0.837223
  batch 5700 loss = 0.935534
  batch 5800 loss = 0.719475
  batch 5900 loss = 0.737174
  batch 6000 loss = 0.799193
  batch 6100 loss = 0.937963
  batch 6200 loss = 0.791586
  batch 6300 loss = 0.900432
  batch 6400 loss = 0.821198
  batch 6500 loss = 0.837544
  batch 6600 loss = 0.831648
  batch 6700 loss = 0.734962
  batch 6800 loss = 0.709440
  batch 6900 loss = 0.817053
  batch 7000 loss = 0.792343
  batch 7100 loss = 0.936598
  batch 7200 loss = 0.760223
  batch 7300 loss = 0.772953
  batch 7400 loss = 0.939554
  batch 7500 loss = 0.924328
  batch 7600 loss = 0.934173
  batch 7700 loss = 0.823866
  batch 7800 loss = 0.789292
  batch 7900 loss = 0.873439
  batch 8000 loss = 0.864145
  batch 8100 loss = 0.930535
  batch 8200 loss = 0.768672
  batch 8300 loss = 0.810245
  batch 8400 loss = 0.916566
  batch 8500 loss = 0.916263
  batch 8600 loss = 0.931144
  batch 8700 loss = 0.930163
  batch 8800 loss = 0.885057
  batch 8900 loss = 0.781261
  batch 9000 loss = 0.802080
  batch 9100 loss = 0.819284
  batch 9200 loss = 0.923136
  batch 9300 loss = 0.934730
  batch 9400 loss = 0.872486
  batch 9500 loss = 0.845411
  batch 9600 loss = 0.721969
  batch 9700 loss = 0.702817
  batch 9800 loss = 0.940764
  batch 9900 loss = 0.849062
  batch 10000 loss = 0.857919
  Total batches: 10000, final loss = 0.857919
Validation loss: 0.873939
No improvement for 1 epochs
Epoch 53
  batch 100 loss = 0.930619
  batch 200 loss = 0.900833
  batch 300 loss = 0.838604
  batch 400 loss = 0.911114
  batch 500 loss = 0.919927
  batch 600 loss = 0.798300
  batch 700 loss = 0.859531
  batch 800 loss = 0.788490
  batch 900 loss = 0.715111
  batch 1000 loss = 0.780042
  batch 1100 loss = 0.804485
  batch 1200 loss = 0.759417
  batch 1300 loss = 0.933762
  batch 1400 loss = 0.917508
  batch 1500 loss = 0.917390
  batch 1600 loss = 0.930714
  batch 1700 loss = 0.858869
  batch 1800 loss = 0.746102
  batch 1900 loss = 0.929177
  batch 2000 loss = 0.936775
  batch 2100 loss = 0.707864
  batch 2200 loss = 0.859905
  batch 2300 loss = 0.922166
  batch 2400 loss = 0.912732
  batch 2500 loss = 0.906208
  batch 2600 loss = 0.939629
  batch 2700 loss = 0.910095
  batch 2800 loss = 0.920034
  batch 2900 loss = 0.928934
  batch 3000 loss = 0.930961
  batch 3100 loss = 0.921437
  batch 3200 loss = 0.885640
  batch 3300 loss = 0.697007
  batch 3400 loss = 0.757228
  batch 3500 loss = 0.753413
  batch 3600 loss = 0.778775
  batch 3700 loss = 0.732338
  batch 3800 loss = 0.744985
  batch 3900 loss = 0.934451
  batch 4000 loss = 0.925516
  batch 4100 loss = 0.751701
  batch 4200 loss = 0.937813
  batch 4300 loss = 0.871463
  batch 4400 loss = 0.743717
  batch 4500 loss = 0.851392
  batch 4600 loss = 0.753514
  batch 4700 loss = 0.788885
  batch 4800 loss = 0.735695
  batch 4900 loss = 0.935329
  batch 5000 loss = 0.936139
  batch 5100 loss = 0.785638
  batch 5200 loss = 0.855675
  batch 5300 loss = 0.758385
  batch 5400 loss = 0.727695
  batch 5500 loss = 0.803224
  batch 5600 loss = 0.903728
  batch 5700 loss = 0.932138
  batch 5800 loss = 0.938832
  batch 5900 loss = 0.778975
  batch 6000 loss = 0.768447
  batch 6100 loss = 0.916634
  batch 6200 loss = 0.758244
  batch 6300 loss = 0.935660
  batch 6400 loss = 0.862576
  batch 6500 loss = 0.854996
  batch 6600 loss = 0.711755
  batch 6700 loss = 0.904030
  batch 6800 loss = 0.803674
  batch 6900 loss = 0.759864
  batch 7000 loss = 0.753932
  batch 7100 loss = 0.883430
  batch 7200 loss = 0.879479
  batch 7300 loss = 0.929075
  batch 7400 loss = 0.933678
  batch 7500 loss = 0.937263
  batch 7600 loss = 0.931221
  batch 7700 loss = 0.930481
  batch 7800 loss = 0.756588
  batch 7900 loss = 0.749721
  batch 8000 loss = 0.775808
  batch 8100 loss = 0.793199
  batch 8200 loss = 0.809070
  batch 8300 loss = 0.919884
  batch 8400 loss = 0.707962
  batch 8500 loss = 0.738755
  batch 8600 loss = 0.724162
  batch 8700 loss = 0.768743
  batch 8800 loss = 0.738598
  batch 8900 loss = 0.897649
  batch 9000 loss = 0.913649
  batch 9100 loss = 0.727611
  batch 9200 loss = 0.916591
  batch 9300 loss = 0.861642
  batch 9400 loss = 0.882235
  batch 9500 loss = 0.888594
  batch 9600 loss = 0.734066
  batch 9700 loss = 0.827968
  batch 9800 loss = 0.920842
  batch 9900 loss = 0.907027
  batch 10000 loss = 0.903869
  Total batches: 10000, final loss = 0.903869
Validation loss: 0.873132
No improvement for 2 epochs
Epoch 54
  batch 100 loss = 0.867036
  batch 200 loss = 0.931760
  batch 300 loss = 0.914595
  batch 400 loss = 0.867690
  batch 500 loss = 0.793348
  batch 600 loss = 0.925582
  batch 700 loss = 0.720506
  batch 800 loss = 0.928695
  batch 900 loss = 0.790627
  batch 1000 loss = 0.739249
  batch 1100 loss = 0.919364
  batch 1200 loss = 0.818041
  batch 1300 loss = 0.934914
  batch 1400 loss = 0.861363
  batch 1500 loss = 0.849102
  batch 1600 loss = 0.843617
  batch 1700 loss = 0.903699
  batch 1800 loss = 0.666952
  batch 1900 loss = 0.914211
  batch 2000 loss = 0.908577
  batch 2100 loss = 0.783149
  batch 2200 loss = 0.740727
  batch 2300 loss = 0.918654
  batch 2400 loss = 0.937495
  batch 2500 loss = 0.937602
  batch 2600 loss = 0.931165
  batch 2700 loss = 0.935071
  batch 2800 loss = 0.913747
  batch 2900 loss = 0.830674
  batch 3000 loss = 0.835390
  batch 3100 loss = 0.689465
  batch 3200 loss = 0.797836
  batch 3300 loss = 0.814680
  batch 3400 loss = 0.936508
  batch 3500 loss = 0.934591
  batch 3600 loss = 0.936139
  batch 3700 loss = 0.851453
  batch 3800 loss = 0.824782
  batch 3900 loss = 0.867187
  batch 4000 loss = 0.862475
  batch 4100 loss = 0.935766
  batch 4200 loss = 0.888085
  batch 4300 loss = 0.936573
  batch 4400 loss = 0.804978
  batch 4500 loss = 0.790386
  batch 4600 loss = 0.930351
  batch 4700 loss = 0.906516
  batch 4800 loss = 0.869085
  batch 4900 loss = 0.934723
  batch 5000 loss = 0.934000
  batch 5100 loss = 0.723797
  batch 5200 loss = 0.835498
  batch 5300 loss = 0.801834
  batch 5400 loss = 0.904723
  batch 5500 loss = 0.916408
  batch 5600 loss = 0.855554
  batch 5700 loss = 0.913504
  batch 5800 loss = 0.722359
  batch 5900 loss = 0.773802
  batch 6000 loss = 0.748652
  batch 6100 loss = 0.804191
  batch 6200 loss = 0.844115
  batch 6300 loss = 0.934457
  batch 6400 loss = 0.925976
  batch 6500 loss = 0.922748
  batch 6600 loss = 0.726065
  batch 6700 loss = 0.931575
  batch 6800 loss = 0.864969
  batch 6900 loss = 0.881704
  batch 7000 loss = 0.868633
  batch 7100 loss = 0.912727
  batch 7200 loss = 0.824956
  batch 7300 loss = 0.937666
  batch 7400 loss = 0.913863
  batch 7500 loss = 0.910037
  batch 7600 loss = 0.684549
  batch 7700 loss = 0.771799
  batch 7800 loss = 0.782976
  batch 7900 loss = 0.712800
  batch 8000 loss = 0.793272
  batch 8100 loss = 0.720958
  batch 8200 loss = 0.890598
  batch 8300 loss = 0.782558
  batch 8400 loss = 0.774178
  batch 8500 loss = 0.789300
  batch 8600 loss = 0.912163
  batch 8700 loss = 0.742335
  batch 8800 loss = 0.798204
  batch 8900 loss = 0.845154
  batch 9000 loss = 0.873728
  batch 9100 loss = 0.923644
  batch 9200 loss = 0.735167
  batch 9300 loss = 0.779761
  batch 9400 loss = 0.761371
  batch 9500 loss = 0.788276
  batch 9600 loss = 0.802012
  batch 9700 loss = 0.926233
  batch 9800 loss = 0.936932
  batch 9900 loss = 0.791412
  batch 10000 loss = 0.795312
  Total batches: 10000, final loss = 0.795312
Validation loss: 0.868106
Saved BEST checkpoint
Epoch 55
  batch 100 loss = 0.737010
  batch 200 loss = 0.825179
  batch 300 loss = 0.934363
  batch 400 loss = 0.793180
  batch 500 loss = 0.776560
  batch 600 loss = 0.905597
  batch 700 loss = 0.860948
  batch 800 loss = 0.871525
  batch 900 loss = 0.727693
  batch 1000 loss = 0.729368
  batch 1100 loss = 0.751154
  batch 1200 loss = 0.854087
  batch 1300 loss = 0.929272
  batch 1400 loss = 0.728860
  batch 1500 loss = 0.726900
  batch 1600 loss = 0.811153
  batch 1700 loss = 0.795207
  batch 1800 loss = 0.828401
  batch 1900 loss = 0.914892
  batch 2000 loss = 0.918999
  batch 2100 loss = 0.923975
  batch 2200 loss = 0.879975
  batch 2300 loss = 0.926455
  batch 2400 loss = 0.926054
  batch 2500 loss = 0.934789
  batch 2600 loss = 0.735964
  batch 2700 loss = 0.926594
  batch 2800 loss = 0.738110
  batch 2900 loss = 0.754259
  batch 3000 loss = 0.755306
  batch 3100 loss = 0.929920
  batch 3200 loss = 0.767665
  batch 3300 loss = 0.924627
  batch 3400 loss = 0.934525
  batch 3500 loss = 0.939580
  batch 3600 loss = 0.935354
  batch 3700 loss = 0.890284
  batch 3800 loss = 0.935890
  batch 3900 loss = 0.738484
  batch 4000 loss = 0.777842
  batch 4100 loss = 0.765911
  batch 4200 loss = 0.762334
  batch 4300 loss = 0.774763
  batch 4400 loss = 0.740619
  batch 4500 loss = 0.769840
  batch 4600 loss = 0.923270
  batch 4700 loss = 0.818182
  batch 4800 loss = 0.905345
  batch 4900 loss = 0.740829
  batch 5000 loss = 0.756364
  batch 5100 loss = 0.876958
  batch 5200 loss = 0.925404
  batch 5300 loss = 0.686860
  batch 5400 loss = 0.925341
  batch 5500 loss = 0.931747
  batch 5600 loss = 0.793166
  batch 5700 loss = 0.769062
  batch 5800 loss = 0.831996
  batch 5900 loss = 0.883225
  batch 6000 loss = 0.844553
  batch 6100 loss = 0.926261
  batch 6200 loss = 0.934233
  batch 6300 loss = 0.932876
  batch 6400 loss = 0.838546
  batch 6500 loss = 0.831291
  batch 6600 loss = 0.908603
  batch 6700 loss = 0.819919
  batch 6800 loss = 0.764179
  batch 6900 loss = 0.770670
  batch 7000 loss = 0.765767
  batch 7100 loss = 0.802482
  batch 7200 loss = 0.823791
  batch 7300 loss = 0.770059
  batch 7400 loss = 0.885780
  batch 7500 loss = 0.866359
  batch 7600 loss = 0.936519
  batch 7700 loss = 0.890604
  batch 7800 loss = 0.750401
  batch 7900 loss = 0.939870
  batch 8000 loss = 0.937475
  batch 8100 loss = 0.914414
  batch 8200 loss = 0.780443
  batch 8300 loss = 0.742949
  batch 8400 loss = 0.935270
  batch 8500 loss = 0.937001
  batch 8600 loss = 0.860219
  batch 8700 loss = 0.919835
  batch 8800 loss = 0.922756
  batch 8900 loss = 0.731493
  batch 9000 loss = 0.744780
  batch 9100 loss = 0.704212
  batch 9200 loss = 0.921841
  batch 9300 loss = 0.906300
  batch 9400 loss = 0.903480
  batch 9500 loss = 0.924647
  batch 9600 loss = 0.671183
  batch 9700 loss = 0.774503
  batch 9800 loss = 0.922720
  batch 9900 loss = 0.822228
  batch 10000 loss = 0.735092
  Total batches: 10000, final loss = 0.735092
Validation loss: 0.875161
No improvement for 1 epochs
Epoch 56
  batch 100 loss = 0.921213
  batch 200 loss = 0.940046
  batch 300 loss = 0.828015
  batch 400 loss = 0.789543
  batch 500 loss = 0.770510
  batch 600 loss = 0.758177
  batch 700 loss = 0.937061
  batch 800 loss = 0.725417
  batch 900 loss = 0.931267
  batch 1000 loss = 0.936507
  batch 1100 loss = 0.932884
  batch 1200 loss = 0.842651
  batch 1300 loss = 0.923962
  batch 1400 loss = 0.812096
  batch 1500 loss = 0.816675
  batch 1600 loss = 0.829043
  batch 1700 loss = 0.736306
  batch 1800 loss = 0.935107
  batch 1900 loss = 0.795118
  batch 2000 loss = 0.808419
  batch 2100 loss = 0.804483
  batch 2200 loss = 0.830125
  batch 2300 loss = 0.935732
  batch 2400 loss = 0.817585
  batch 2500 loss = 0.879726
  batch 2600 loss = 0.917901
  batch 2700 loss = 0.764451
  batch 2800 loss = 0.914376
  batch 2900 loss = 0.874809
  batch 3000 loss = 0.865393
  batch 3100 loss = 0.737242
  batch 3200 loss = 0.930293
  batch 3300 loss = 0.932565
  batch 3400 loss = 0.918222
  batch 3500 loss = 0.893447
  batch 3600 loss = 0.723664
  batch 3700 loss = 0.859240
  batch 3800 loss = 0.722034
  batch 3900 loss = 0.936406
  batch 4000 loss = 0.940922
  batch 4100 loss = 0.885308
  batch 4200 loss = 0.674210
  batch 4300 loss = 0.787714
  batch 4400 loss = 0.789507
  batch 4500 loss = 0.755534
  batch 4600 loss = 0.747456
  batch 4700 loss = 0.801831
  batch 4800 loss = 0.902109
  batch 4900 loss = 0.754868
  batch 5000 loss = 0.766281
  batch 5100 loss = 0.718084
  batch 5200 loss = 0.713620
  batch 5300 loss = 0.931176
  batch 5400 loss = 0.898977
  batch 5500 loss = 0.906034
  batch 5600 loss = 0.914928
  batch 5700 loss = 0.745832
  batch 5800 loss = 0.799732
  batch 5900 loss = 0.778236
  batch 6000 loss = 0.774833
  batch 6100 loss = 0.888154
  batch 6200 loss = 0.911040
  batch 6300 loss = 0.925507
  batch 6400 loss = 0.914262
  batch 6500 loss = 0.920268
  batch 6600 loss = 0.768288
  batch 6700 loss = 0.769158
  batch 6800 loss = 0.927840
  batch 6900 loss = 0.784372
  batch 7000 loss = 0.745502
  batch 7100 loss = 0.846952
  batch 7200 loss = 0.908856
  batch 7300 loss = 0.869364
  batch 7400 loss = 0.936694
  batch 7500 loss = 0.935611
  batch 7600 loss = 0.927752
  batch 7700 loss = 0.747942
  batch 7800 loss = 0.841318
  batch 7900 loss = 0.837304
  batch 8000 loss = 0.804069
  batch 8100 loss = 0.737433
  batch 8200 loss = 0.764793
  batch 8300 loss = 0.807557
  batch 8400 loss = 0.926595
  batch 8500 loss = 0.924954
  batch 8600 loss = 0.729949
  batch 8700 loss = 0.861750
  batch 8800 loss = 0.925715
  batch 8900 loss = 0.932853
  batch 9000 loss = 0.924934
  batch 9100 loss = 0.940432
  batch 9200 loss = 0.858538
  batch 9300 loss = 0.898575
  batch 9400 loss = 0.727754
  batch 9500 loss = 0.772741
  batch 9600 loss = 0.934441
  batch 9700 loss = 0.780019
  batch 9800 loss = 0.914783
  batch 9900 loss = 0.864523
  batch 10000 loss = 0.837625
  Total batches: 10000, final loss = 0.837625
Validation loss: 0.868771
No improvement for 2 epochs
Epoch 57
  batch 100 loss = 0.797762
  batch 200 loss = 0.815827
  batch 300 loss = 0.820016
  batch 400 loss = 0.811359
  batch 500 loss = 0.783065
  batch 600 loss = 0.936387
  batch 700 loss = 0.900745
  batch 800 loss = 0.879461
  batch 900 loss = 0.758432
  batch 1000 loss = 0.720449
  batch 1100 loss = 0.822239
  batch 1200 loss = 0.832911
  batch 1300 loss = 0.908382
  batch 1400 loss = 0.921894
  batch 1500 loss = 0.920938
  batch 1600 loss = 0.854152
  batch 1700 loss = 0.825148
  batch 1800 loss = 0.734817
  batch 1900 loss = 0.936728
  batch 2000 loss = 0.933748
  batch 2100 loss = 0.934127
  batch 2200 loss = 0.926980
  batch 2300 loss = 0.721577
  batch 2400 loss = 0.795278
  batch 2500 loss = 0.798326
  batch 2600 loss = 0.723868
  batch 2700 loss = 0.788221
  batch 2800 loss = 0.912698
  batch 2900 loss = 0.870952
  batch 3000 loss = 0.847661
  batch 3100 loss = 0.808596
  batch 3200 loss = 0.726479
  batch 3300 loss = 0.919344
  batch 3400 loss = 0.934753
  batch 3500 loss = 0.934524
  batch 3600 loss = 0.816254
  batch 3700 loss = 0.810164
  batch 3800 loss = 0.708610
  batch 3900 loss = 0.846547
  batch 4000 loss = 0.764561
  batch 4100 loss = 0.913991
  batch 4200 loss = 0.789503
  batch 4300 loss = 0.914700
  batch 4400 loss = 0.878902
  batch 4500 loss = 0.841176
  batch 4600 loss = 0.659230
  batch 4700 loss = 0.730751
  batch 4800 loss = 0.706468
  batch 4900 loss = 0.917933
  batch 5000 loss = 0.932717
  batch 5100 loss = 0.920170
  batch 5200 loss = 0.930021
  batch 5300 loss = 0.790582
  batch 5400 loss = 0.781971
  batch 5500 loss = 0.777036
  batch 5600 loss = 0.761803
  batch 5700 loss = 0.764564
  batch 5800 loss = 0.866438
  batch 5900 loss = 0.708517
  batch 6000 loss = 0.794068
  batch 6100 loss = 0.806549
  batch 6200 loss = 0.938937
  batch 6300 loss = 0.915420
  batch 6400 loss = 0.936154
  batch 6500 loss = 0.933592
  batch 6600 loss = 0.782314
  batch 6700 loss = 0.926040
  batch 6800 loss = 0.793732
  batch 6900 loss = 0.757199
  batch 7000 loss = 0.775446
  batch 7100 loss = 0.936757
  batch 7200 loss = 0.762057
  batch 7300 loss = 0.805844
  batch 7400 loss = 0.928899
  batch 7500 loss = 0.933299
  batch 7600 loss = 0.928791
  batch 7700 loss = 0.911610
  batch 7800 loss = 0.934094
  batch 7900 loss = 0.908887
  batch 8000 loss = 0.906348
  batch 8100 loss = 0.748080
  batch 8200 loss = 0.907390
  batch 8300 loss = 0.842919
  batch 8400 loss = 0.932483
  batch 8500 loss = 0.930270
  batch 8600 loss = 0.729789
  batch 8700 loss = 0.936695
  batch 8800 loss = 0.813519
  batch 8900 loss = 0.895149
  batch 9000 loss = 0.904397
  batch 9100 loss = 0.910845
  batch 9200 loss = 0.674135
  batch 9300 loss = 0.927016
  batch 9400 loss = 0.928179
  batch 9500 loss = 0.935270
  batch 9600 loss = 0.892382
  batch 9700 loss = 0.730279
  batch 9800 loss = 0.837933
  batch 9900 loss = 0.717674
  batch 10000 loss = 0.750422
  Total batches: 10000, final loss = 0.750422
Validation loss: 0.873708
No improvement for 3 epochs
Epoch 58
  batch 100 loss = 0.936870
  batch 200 loss = 0.745495
  batch 300 loss = 0.869671
  batch 400 loss = 0.860588
  batch 500 loss = 0.834993
  batch 600 loss = 0.882578
  batch 700 loss = 0.803713
  batch 800 loss = 0.914539
  batch 900 loss = 0.734333
  batch 1000 loss = 0.731052
  batch 1100 loss = 0.754682
  batch 1200 loss = 0.861276
  batch 1300 loss = 0.889440
  batch 1400 loss = 0.853429
  batch 1500 loss = 0.797326
  batch 1600 loss = 0.759984
  batch 1700 loss = 0.879650
  batch 1800 loss = 0.918484
  batch 1900 loss = 0.856720
  batch 2000 loss = 0.887154
  batch 2100 loss = 0.869698
  batch 2200 loss = 0.927968
  batch 2300 loss = 0.923356
  batch 2400 loss = 0.784964
  batch 2500 loss = 0.803332
  batch 2600 loss = 0.922045
  batch 2700 loss = 0.742479
  batch 2800 loss = 0.847847
  batch 2900 loss = 0.769888
  batch 3000 loss = 0.804886
  batch 3100 loss = 0.769710
  batch 3200 loss = 0.831519
  batch 3300 loss = 0.859645
  batch 3400 loss = 0.899110
  batch 3500 loss = 0.918970
  batch 3600 loss = 0.921117
  batch 3700 loss = 0.808851
  batch 3800 loss = 0.853062
  batch 3900 loss = 0.808513
  batch 4000 loss = 0.835034
  batch 4100 loss = 0.757207
  batch 4200 loss = 0.764433
  batch 4300 loss = 0.914934
  batch 4400 loss = 0.773744
  batch 4500 loss = 0.733573
  batch 4600 loss = 0.756639
  batch 4700 loss = 0.752977
  batch 4800 loss = 0.827078
  batch 4900 loss = 0.741433
  batch 5000 loss = 0.751793
  batch 5100 loss = 0.889570
  batch 5200 loss = 0.931603
  batch 5300 loss = 0.753918
  batch 5400 loss = 0.833317
  batch 5500 loss = 0.838206
  batch 5600 loss = 0.735114
  batch 5700 loss = 0.773272
  batch 5800 loss = 0.922180
  batch 5900 loss = 0.741777
  batch 6000 loss = 0.659344
  batch 6100 loss = 0.935960
  batch 6200 loss = 0.681632
  batch 6300 loss = 0.663645
  batch 6400 loss = 0.726949
  batch 6500 loss = 0.792285
  batch 6600 loss = 0.936484
  batch 6700 loss = 0.935202
  batch 6800 loss = 0.905371
  batch 6900 loss = 0.765595
  batch 7000 loss = 0.758615
  batch 7100 loss = 0.922420
  batch 7200 loss = 0.912057
  batch 7300 loss = 0.784228
  batch 7400 loss = 0.928288
  batch 7500 loss = 0.936504
  batch 7600 loss = 0.707304
  batch 7700 loss = 0.935252
  batch 7800 loss = 0.923474
  batch 7900 loss = 0.937885
  batch 8000 loss = 0.934643
  batch 8100 loss = 0.741178
  batch 8200 loss = 0.764903
  batch 8300 loss = 0.699109
  batch 8400 loss = 0.916570
  batch 8500 loss = 0.925963
  batch 8600 loss = 0.924950
  batch 8700 loss = 0.694191
  batch 8800 loss = 0.914901
  batch 8900 loss = 0.897855
  batch 9000 loss = 0.913228
  batch 9100 loss = 0.779801
  batch 9200 loss = 0.937501
  batch 9300 loss = 0.933792
  batch 9400 loss = 0.929844
  batch 9500 loss = 0.931650
  batch 9600 loss = 0.928451
  batch 9700 loss = 0.735761
  batch 9800 loss = 0.823242
  batch 9900 loss = 0.933239
  batch 10000 loss = 0.927992
  Total batches: 10000, final loss = 0.927992
Validation loss: 0.875932
No improvement for 4 epochs
Epoch 59
  batch 100 loss = 0.924675
  batch 200 loss = 0.745380
  batch 300 loss = 0.930059
  batch 400 loss = 0.927596
  batch 500 loss = 0.924581
  batch 600 loss = 0.752019
  batch 700 loss = 0.747779
  batch 800 loss = 0.891871
  batch 900 loss = 0.722455
  batch 1000 loss = 0.708361
  batch 1100 loss = 0.791161
  batch 1200 loss = 0.858197
  batch 1300 loss = 0.908607
  batch 1400 loss = 0.795097
  batch 1500 loss = 0.800740
  batch 1600 loss = 0.712674
  batch 1700 loss = 0.765377
  batch 1800 loss = 0.915787
  batch 1900 loss = 0.768004
  batch 2000 loss = 0.673762
  batch 2100 loss = 0.730073
  batch 2200 loss = 0.757621
  batch 2300 loss = 0.934055
  batch 2400 loss = 0.919447
  batch 2500 loss = 0.933682
  batch 2600 loss = 0.888532
  batch 2700 loss = 0.935460
  batch 2800 loss = 0.778435
  batch 2900 loss = 0.936581
  batch 3000 loss = 0.937071
  batch 3100 loss = 0.885762
  batch 3200 loss = 0.771140
  batch 3300 loss = 0.865063
  batch 3400 loss = 0.927314
  batch 3500 loss = 0.933313
  batch 3600 loss = 0.692544
  batch 3700 loss = 0.843281
  batch 3800 loss = 0.662941
  batch 3900 loss = 0.720884
  batch 4000 loss = 0.722303
  batch 4100 loss = 0.734469
  batch 4200 loss = 0.766388
  batch 4300 loss = 0.922531
  batch 4400 loss = 0.912020
  batch 4500 loss = 0.924955
  batch 4600 loss = 0.873322
  batch 4700 loss = 0.865712
  batch 4800 loss = 0.913961
  batch 4900 loss = 0.823603
  batch 5000 loss = 0.832234
  batch 5100 loss = 0.906538
  batch 5200 loss = 0.914858
  batch 5300 loss = 0.775990
  batch 5400 loss = 0.937754
  batch 5500 loss = 0.927200
  batch 5600 loss = 0.926409
  batch 5700 loss = 0.835398
  batch 5800 loss = 0.891686
  batch 5900 loss = 0.697701
  batch 6000 loss = 0.731911
  batch 6100 loss = 0.901163
  batch 6200 loss = 0.701817
  batch 6300 loss = 0.905875
  batch 6400 loss = 0.935835
  batch 6500 loss = 0.935946
  batch 6600 loss = 0.722623
  batch 6700 loss = 0.937101
  batch 6800 loss = 0.925189
  batch 6900 loss = 0.825104
  batch 7000 loss = 0.850091
  batch 7100 loss = 0.769659
  batch 7200 loss = 0.933200
  batch 7300 loss = 0.902567
  batch 7400 loss = 0.936786
  batch 7500 loss = 0.938100
  batch 7600 loss = 0.934891
  batch 7700 loss = 0.789457
  batch 7800 loss = 0.908790
  batch 7900 loss = 0.760634
  batch 8000 loss = 0.811719
  batch 8100 loss = 0.795001
  batch 8200 loss = 0.924356
  batch 8300 loss = 0.688707
  batch 8400 loss = 0.941201
  batch 8500 loss = 0.936592
  batch 8600 loss = 0.777611
  batch 8700 loss = 0.863933
  batch 8800 loss = 0.928610
  batch 8900 loss = 0.846616
  batch 9000 loss = 0.871970
  batch 9100 loss = 0.929872
  batch 9200 loss = 0.757510
  batch 9300 loss = 0.728551
  batch 9400 loss = 0.736934
  batch 9500 loss = 0.761174
  batch 9600 loss = 0.841901
