Using device: cuda
Train chunks: 80
Val chunks: 10
Test chunks: 10

Using FROBENIUS NORMALIZATION

============================================================
Training MLP Deep (v17 - Frobenius normalized)
Parameters: 2,152,800
Batch size: 64
============================================================

  chunk 41 final batch loss = 0.596890
  chunk 42 final batch loss = 0.256150
  chunk 43 final batch loss = 0.776475
  chunk 44 final batch loss = 0.309656
  chunk 45 final batch loss = 0.737728
  chunk 46 final batch loss = 0.249456
  chunk 47 final batch loss = 0.237809
  chunk 48 final batch loss = 0.273489
  chunk 49 final batch loss = 0.706789
  chunk 50 final batch loss = 0.539217
  chunk 51 final batch loss = 0.281895
  chunk 52 final batch loss = 0.233180
  chunk 53 final batch loss = 0.483908
  chunk 54 final batch loss = 0.322937
  chunk 55 final batch loss = 0.243464
  chunk 56 final batch loss = 0.675478
  chunk 57 final batch loss = 0.694201
  chunk 58 final batch loss = 0.543220
  chunk 59 final batch loss = 0.237841
  chunk 60 final batch loss = 0.507391
  chunk 61 final batch loss = 0.304638
  chunk 62 final batch loss = 0.278128
  chunk 63 final batch loss = 0.766858
  chunk 64 final batch loss = 0.714506
  chunk 65 final batch loss = 0.337554
  chunk 66 final batch loss = 0.618222
  chunk 67 final batch loss = 0.762544
  chunk 68 final batch loss = 0.364353
  chunk 69 final batch loss = 0.552530
  chunk 70 final batch loss = 0.253863
  chunk 71 final batch loss = 0.649911
  chunk 72 final batch loss = 0.714343
  chunk 73 final batch loss = 0.334868
  chunk 74 final batch loss = 0.475061
  chunk 75 final batch loss = 0.261118
  chunk 76 final batch loss = 0.241394
  chunk 77 final batch loss = 0.346932
  chunk 78 final batch loss = 0.727475
  chunk 79 final batch loss = 0.563571
Validation loss: 0.457437
Saved BEST checkpoint
Epoch 75
  chunk 0 final batch loss = 0.781194
  chunk 1 final batch loss = 0.779827
  chunk 2 final batch loss = 0.368949
  chunk 3 final batch loss = 0.298177
  chunk 4 final batch loss = 0.751641
  chunk 5 final batch loss = 0.486351
  chunk 6 final batch loss = 0.221280
  chunk 7 final batch loss = 0.333600
  chunk 8 final batch loss = 0.349442
  chunk 9 final batch loss = 0.582271
  chunk 10 final batch loss = 0.415036
  chunk 11 final batch loss = 0.818699
  chunk 12 final batch loss = 0.637200
  chunk 13 final batch loss = 0.687201
  chunk 14 final batch loss = 0.390850
  chunk 15 final batch loss = 0.287827
  chunk 16 final batch loss = 0.263463
  chunk 17 final batch loss = 0.344900
  chunk 18 final batch loss = 0.533915
  chunk 19 final batch loss = 0.283032
  chunk 20 final batch loss = 0.758857
  chunk 21 final batch loss = 0.568045
  chunk 22 final batch loss = 0.691956
  chunk 23 final batch loss = 0.534825
  chunk 24 final batch loss = 0.733287
  chunk 25 final batch loss = 0.300476
  chunk 26 final batch loss = 0.755041
  chunk 27 final batch loss = 0.232627
  chunk 28 final batch loss = 0.241405
  chunk 29 final batch loss = 0.737159
  chunk 30 final batch loss = 0.308764
  chunk 31 final batch loss = 0.247482
  chunk 32 final batch loss = 0.656075
  chunk 33 final batch loss = 0.250290
  chunk 34 final batch loss = 0.391649
  chunk 35 final batch loss = 0.769482
  chunk 36 final batch loss = 0.560900
  chunk 37 final batch loss = 0.470596
  chunk 38 final batch loss = 0.242678
  chunk 39 final batch loss = 0.802155
  chunk 40 final batch loss = 0.279692
  chunk 41 final batch loss = 0.603284
  chunk 42 final batch loss = 0.252521
  chunk 43 final batch loss = 0.768928
  chunk 44 final batch loss = 0.291139
  chunk 45 final batch loss = 0.727338
  chunk 46 final batch loss = 0.247457
  chunk 47 final batch loss = 0.253896
  chunk 48 final batch loss = 0.296693
  chunk 49 final batch loss = 0.717891
  chunk 50 final batch loss = 0.499986
  chunk 51 final batch loss = 0.266877
  chunk 52 final batch loss = 0.250261
  chunk 53 final batch loss = 0.450442
  chunk 54 final batch loss = 0.320122
  chunk 55 final batch loss = 0.243763
  chunk 56 final batch loss = 0.655415
  chunk 57 final batch loss = 0.655731
  chunk 58 final batch loss = 0.564559
  chunk 59 final batch loss = 0.250734
  chunk 60 final batch loss = 0.519241
  chunk 61 final batch loss = 0.276546
  chunk 62 final batch loss = 0.300121
  chunk 63 final batch loss = 0.742552
  chunk 64 final batch loss = 0.677180
  chunk 65 final batch loss = 0.322282
  chunk 66 final batch loss = 0.567944
  chunk 67 final batch loss = 0.777065
  chunk 68 final batch loss = 0.366434
  chunk 69 final batch loss = 0.481791
  chunk 70 final batch loss = 0.251538
  chunk 71 final batch loss = 0.523317
  chunk 72 final batch loss = 0.682645
  chunk 73 final batch loss = 0.341303
  chunk 74 final batch loss = 0.421404
  chunk 75 final batch loss = 0.231233
  chunk 76 final batch loss = 0.240817
  chunk 77 final batch loss = 0.392420
  chunk 78 final batch loss = 0.711560
  chunk 79 final batch loss = 0.567503
Validation loss: 0.460171
No improvement for 1 epochs
Epoch 76
  chunk 0 final batch loss = 0.783391
  chunk 1 final batch loss = 0.754800
  chunk 2 final batch loss = 0.346172
  chunk 3 final batch loss = 0.283278
  chunk 4 final batch loss = 0.721818
  chunk 5 final batch loss = 0.474379
  chunk 6 final batch loss = 0.232918
  chunk 7 final batch loss = 0.344497
  chunk 8 final batch loss = 0.340894
  chunk 9 final batch loss = 0.577144
  chunk 10 final batch loss = 0.368707
  chunk 11 final batch loss = 0.789744
  chunk 12 final batch loss = 0.655247
  chunk 13 final batch loss = 0.652678
  chunk 14 final batch loss = 0.384641
  chunk 15 final batch loss = 0.291210
  chunk 16 final batch loss = 0.282296
  chunk 17 final batch loss = 0.335317
  chunk 18 final batch loss = 0.514225
  chunk 19 final batch loss = 0.276263
  chunk 20 final batch loss = 0.727623
  chunk 21 final batch loss = 0.551423
  chunk 22 final batch loss = 0.689442
  chunk 23 final batch loss = 0.566947
  chunk 24 final batch loss = 0.724449
  chunk 25 final batch loss = 0.293019
  chunk 26 final batch loss = 0.722560
  chunk 27 final batch loss = 0.226928
  chunk 28 final batch loss = 0.236350
  chunk 29 final batch loss = 0.707827
  chunk 30 final batch loss = 0.296921
  chunk 31 final batch loss = 0.296279
  chunk 32 final batch loss = 0.694460
  chunk 33 final batch loss = 0.242943
  chunk 34 final batch loss = 0.391763
  chunk 35 final batch loss = 0.758177
  chunk 36 final batch loss = 0.570269
  chunk 37 final batch loss = 0.473522
  chunk 38 final batch loss = 0.236849
  chunk 39 final batch loss = 0.796971
  chunk 40 final batch loss = 0.274559
  chunk 41 final batch loss = 0.580337
  chunk 42 final batch loss = 0.251979
  chunk 43 final batch loss = 0.787826
  chunk 44 final batch loss = 0.326881
  chunk 45 final batch loss = 0.662393
  chunk 46 final batch loss = 0.256228
  chunk 47 final batch loss = 0.247068
  chunk 48 final batch loss = 0.294722
  chunk 49 final batch loss = 0.728390
  chunk 50 final batch loss = 0.558734
  chunk 51 final batch loss = 0.282890
  chunk 52 final batch loss = 0.238049
  chunk 53 final batch loss = 0.425160
  chunk 54 final batch loss = 0.342852
  chunk 55 final batch loss = 0.264770
  chunk 56 final batch loss = 0.655998
  chunk 57 final batch loss = 0.691043
  chunk 58 final batch loss = 0.503469
  chunk 59 final batch loss = 0.250773
  chunk 60 final batch loss = 0.522471
  chunk 61 final batch loss = 0.292590
  chunk 62 final batch loss = 0.282933
  chunk 63 final batch loss = 0.749146
  chunk 64 final batch loss = 0.717203
  chunk 65 final batch loss = 0.300001
  chunk 66 final batch loss = 0.603692
  chunk 67 final batch loss = 0.782458
  chunk 68 final batch loss = 0.375285
  chunk 69 final batch loss = 0.510851
  chunk 70 final batch loss = 0.262256
  chunk 71 final batch loss = 0.550138
  chunk 72 final batch loss = 0.689004
  chunk 73 final batch loss = 0.373363
  chunk 74 final batch loss = 0.433914
  chunk 75 final batch loss = 0.256993
  chunk 76 final batch loss = 0.229969
  chunk 77 final batch loss = 0.442685
  chunk 78 final batch loss = 0.693581
  chunk 79 final batch loss = 0.578769
Validation loss: 0.458676
No improvement for 2 epochs
Epoch 77
  chunk 0 final batch loss = 0.781742
  chunk 1 final batch loss = 0.777985
  chunk 2 final batch loss = 0.307298
  chunk 3 final batch loss = 0.313194
  chunk 4 final batch loss = 0.672285
  chunk 5 final batch loss = 0.481245
  chunk 6 final batch loss = 0.224920
  chunk 7 final batch loss = 0.417782
  chunk 8 final batch loss = 0.327973
  chunk 9 final batch loss = 0.579403
  chunk 10 final batch loss = 0.383853
  chunk 11 final batch loss = 0.803535
  chunk 12 final batch loss = 0.722275
  chunk 13 final batch loss = 0.641227
  chunk 14 final batch loss = 0.372370
  chunk 15 final batch loss = 0.277210
  chunk 16 final batch loss = 0.277057
  chunk 17 final batch loss = 0.329482
  chunk 18 final batch loss = 0.610829
  chunk 19 final batch loss = 0.245854
  chunk 20 final batch loss = 0.700766
  chunk 21 final batch loss = 0.528057
  chunk 22 final batch loss = 0.714426
  chunk 23 final batch loss = 0.587510
  chunk 24 final batch loss = 0.702299
  chunk 25 final batch loss = 0.287472
  chunk 26 final batch loss = 0.710984
  chunk 27 final batch loss = 0.232273
  chunk 28 final batch loss = 0.225321
  chunk 29 final batch loss = 0.760007
  chunk 30 final batch loss = 0.283549
  chunk 31 final batch loss = 0.269175
  chunk 32 final batch loss = 0.678883
  chunk 33 final batch loss = 0.239823
  chunk 34 final batch loss = 0.376580
  chunk 35 final batch loss = 0.779273
  chunk 36 final batch loss = 0.595278
  chunk 37 final batch loss = 0.454219
  chunk 38 final batch loss = 0.256798
  chunk 39 final batch loss = 0.796124
  chunk 40 final batch loss = 0.246098
  chunk 41 final batch loss = 0.545283
  chunk 42 final batch loss = 0.266051
  chunk 43 final batch loss = 0.768158
  chunk 44 final batch loss = 0.302448
  chunk 45 final batch loss = 0.687800
  chunk 46 final batch loss = 0.246459
  chunk 47 final batch loss = 0.256443
  chunk 48 final batch loss = 0.281367
  chunk 49 final batch loss = 0.743822
  chunk 50 final batch loss = 0.543116
  chunk 51 final batch loss = 0.289030
  chunk 52 final batch loss = 0.244857
  chunk 53 final batch loss = 0.449937
  chunk 54 final batch loss = 0.326007
  chunk 55 final batch loss = 0.270737
  chunk 56 final batch loss = 0.717437
  chunk 57 final batch loss = 0.705493
  chunk 58 final batch loss = 0.510743
  chunk 59 final batch loss = 0.251419
  chunk 60 final batch loss = 0.498890
  chunk 61 final batch loss = 0.280827
  chunk 62 final batch loss = 0.304935
  chunk 63 final batch loss = 0.758876
  chunk 64 final batch loss = 0.749289
  chunk 65 final batch loss = 0.350762
  chunk 66 final batch loss = 0.612786
  chunk 67 final batch loss = 0.776368
  chunk 68 final batch loss = 0.357117
  chunk 69 final batch loss = 0.502870
  chunk 70 final batch loss = 0.245045
  chunk 71 final batch loss = 0.506009
  chunk 72 final batch loss = 0.638160
  chunk 73 final batch loss = 0.335850
  chunk 74 final batch loss = 0.483969
  chunk 75 final batch loss = 0.247626
  chunk 76 final batch loss = 0.227288
  chunk 77 final batch loss = 0.356448
  chunk 78 final batch loss = 0.733137
  chunk 79 final batch loss = 0.520676
Validation loss: 0.459475
No improvement for 3 epochs
Epoch 78
  chunk 0 final batch loss = 0.786463
  chunk 1 final batch loss = 0.778502
  chunk 2 final batch loss = 0.318578
  chunk 3 final batch loss = 0.295081
  chunk 4 final batch loss = 0.732402
  chunk 5 final batch loss = 0.447440
  chunk 6 final batch loss = 0.244999
  chunk 7 final batch loss = 0.392270
  chunk 8 final batch loss = 0.310360
  chunk 9 final batch loss = 0.588644
  chunk 10 final batch loss = 0.392420
  chunk 11 final batch loss = 0.816018
  chunk 12 final batch loss = 0.669231
  chunk 13 final batch loss = 0.645760
  chunk 14 final batch loss = 0.407605
  chunk 15 final batch loss = 0.267972
  chunk 16 final batch loss = 0.280740
  chunk 17 final batch loss = 0.315229
  chunk 18 final batch loss = 0.545956
  chunk 19 final batch loss = 0.254818
  chunk 20 final batch loss = 0.753030
  chunk 21 final batch loss = 0.527583
  chunk 22 final batch loss = 0.698168
  chunk 23 final batch loss = 0.606976
  chunk 24 final batch loss = 0.732051
  chunk 25 final batch loss = 0.279824
  chunk 26 final batch loss = 0.753743
  chunk 27 final batch loss = 0.221396
  chunk 28 final batch loss = 0.263815
  chunk 29 final batch loss = 0.745812
  chunk 30 final batch loss = 0.302762
  chunk 31 final batch loss = 0.262581
  chunk 32 final batch loss = 0.689714
  chunk 33 final batch loss = 0.237739
  chunk 34 final batch loss = 0.342620
  chunk 35 final batch loss = 0.774257
  chunk 36 final batch loss = 0.550801
  chunk 37 final batch loss = 0.427462
  chunk 38 final batch loss = 0.258515
  chunk 39 final batch loss = 0.793515
  chunk 40 final batch loss = 0.263045
  chunk 41 final batch loss = 0.530445
  chunk 42 final batch loss = 0.281535
  chunk 43 final batch loss = 0.777689
  chunk 44 final batch loss = 0.298445
  chunk 45 final batch loss = 0.754379
  chunk 46 final batch loss = 0.244778
  chunk 47 final batch loss = 0.243969
  chunk 48 final batch loss = 0.259909
  chunk 49 final batch loss = 0.769776
  chunk 50 final batch loss = 0.550140
  chunk 51 final batch loss = 0.275933
  chunk 52 final batch loss = 0.242559
  chunk 53 final batch loss = 0.493464
  chunk 54 final batch loss = 0.326224
  chunk 55 final batch loss = 0.262684
  chunk 56 final batch loss = 0.668727
  chunk 57 final batch loss = 0.746304
  chunk 58 final batch loss = 0.536495
  chunk 59 final batch loss = 0.239199
  chunk 60 final batch loss = 0.463436
  chunk 61 final batch loss = 0.312862
  chunk 62 final batch loss = 0.270134
  chunk 63 final batch loss = 0.749663
  chunk 64 final batch loss = 0.745550
  chunk 65 final batch loss = 0.314115
  chunk 66 final batch loss = 0.584080
  chunk 67 final batch loss = 0.788560
  chunk 68 final batch loss = 0.348640
  chunk 69 final batch loss = 0.533964
  chunk 70 final batch loss = 0.256480
  chunk 71 final batch loss = 0.552497
  chunk 72 final batch loss = 0.727534
  chunk 73 final batch loss = 0.335062
  chunk 74 final batch loss = 0.464243
  chunk 75 final batch loss = 0.256772
  chunk 76 final batch loss = 0.242356
  chunk 77 final batch loss = 0.405099
  chunk 78 final batch loss = 0.726621
  chunk 79 final batch loss = 0.517609
Validation loss: 0.458161
No improvement for 4 epochs
Epoch 79
  chunk 0 final batch loss = 0.785142
  chunk 1 final batch loss = 0.779455
  chunk 2 final batch loss = 0.340755
  chunk 3 final batch loss = 0.276701
  chunk 4 final batch loss = 0.725215
  chunk 5 final batch loss = 0.507898
  chunk 6 final batch loss = 0.238159
  chunk 7 final batch loss = 0.416489
  chunk 8 final batch loss = 0.318082
  chunk 9 final batch loss = 0.604845
  chunk 10 final batch loss = 0.367041
  chunk 11 final batch loss = 0.824827
  chunk 12 final batch loss = 0.704205
  chunk 13 final batch loss = 0.584667
  chunk 14 final batch loss = 0.396873
  chunk 15 final batch loss = 0.270552
  chunk 16 final batch loss = 0.290876
  chunk 17 final batch loss = 0.339134
  chunk 18 final batch loss = 0.604067
  chunk 19 final batch loss = 0.261270
  chunk 20 final batch loss = 0.709723
  chunk 21 final batch loss = 0.512201
  chunk 22 final batch loss = 0.728157
  chunk 23 final batch loss = 0.525231
  chunk 24 final batch loss = 0.705890
  chunk 25 final batch loss = 0.289650
  chunk 26 final batch loss = 0.738541
  chunk 27 final batch loss = 0.226688
  chunk 28 final batch loss = 0.270907
  chunk 29 final batch loss = 0.711103
  chunk 30 final batch loss = 0.313813
  chunk 31 final batch loss = 0.299289
  chunk 32 final batch loss = 0.685803
  chunk 33 final batch loss = 0.252912
  chunk 34 final batch loss = 0.348020
  chunk 35 final batch loss = 0.760280
  chunk 36 final batch loss = 0.546205
  chunk 37 final batch loss = 0.453578
  chunk 38 final batch loss = 0.250737
  chunk 39 final batch loss = 0.802320
  chunk 40 final batch loss = 0.246469
  chunk 41 final batch loss = 0.580685
  chunk 42 final batch loss = 0.267715
  chunk 43 final batch loss = 0.787654
  chunk 44 final batch loss = 0.321419
  chunk 45 final batch loss = 0.740446
  chunk 46 final batch loss = 0.241854
  chunk 47 final batch loss = 0.267589
  chunk 48 final batch loss = 0.288580
  chunk 49 final batch loss = 0.698024
  chunk 50 final batch loss = 0.626094
  chunk 51 final batch loss = 0.286907
  chunk 52 final batch loss = 0.239370
  chunk 53 final batch loss = 0.468210
  chunk 54 final batch loss = 0.302532
  chunk 55 final batch loss = 0.258369
  chunk 56 final batch loss = 0.618197
  chunk 57 final batch loss = 0.647223
  chunk 58 final batch loss = 0.561735
  chunk 59 final batch loss = 0.258604
  chunk 60 final batch loss = 0.520799
  chunk 61 final batch loss = 0.321924
  chunk 62 final batch loss = 0.276860
  chunk 63 final batch loss = 0.743516
  chunk 64 final batch loss = 0.746610
  chunk 65 final batch loss = 0.290809
  chunk 66 final batch loss = 0.632486
  chunk 67 final batch loss = 0.784672
  chunk 68 final batch loss = 0.338348
  chunk 69 final batch loss = 0.507123
  chunk 70 final batch loss = 0.257386
  chunk 71 final batch loss = 0.545006
  chunk 72 final batch loss = 0.688471
  chunk 73 final batch loss = 0.346689
  chunk 74 final batch loss = 0.466276
  chunk 75 final batch loss = 0.244273
  chunk 76 final batch loss = 0.245487
  chunk 77 final batch loss = 0.430723
  chunk 78 final batch loss = 0.710326
  chunk 79 final batch loss = 0.583366
Validation loss: 0.460548
No improvement for 5 epochs
Epoch 80
  chunk 0 final batch loss = 0.785623
  chunk 1 final batch loss = 0.778987
  chunk 2 final batch loss = 0.345641
  chunk 3 final batch loss = 0.271998
  chunk 4 final batch loss = 0.742503
  chunk 5 final batch loss = 0.452275
  chunk 6 final batch loss = 0.231127
  chunk 7 final batch loss = 0.415392
  chunk 8 final batch loss = 0.329267
  chunk 9 final batch loss = 0.570386
  chunk 10 final batch loss = 0.370486
  chunk 11 final batch loss = 0.806512
  chunk 12 final batch loss = 0.682772
  chunk 13 final batch loss = 0.670368
  chunk 14 final batch loss = 0.398359
  chunk 15 final batch loss = 0.271945
  chunk 16 final batch loss = 0.263639
  chunk 17 final batch loss = 0.341953
  chunk 18 final batch loss = 0.584595
  chunk 19 final batch loss = 0.246754
  chunk 20 final batch loss = 0.751488
  chunk 21 final batch loss = 0.520261
  chunk 22 final batch loss = 0.710545
  chunk 23 final batch loss = 0.560644
  chunk 24 final batch loss = 0.733528
  chunk 25 final batch loss = 0.300785
  chunk 26 final batch loss = 0.749157
  chunk 27 final batch loss = 0.226674
  chunk 28 final batch loss = 0.260716
  chunk 29 final batch loss = 0.742567
  chunk 30 final batch loss = 0.330514
  chunk 31 final batch loss = 0.270131
  chunk 32 final batch loss = 0.682220
  chunk 33 final batch loss = 0.235576
  chunk 34 final batch loss = 0.339444
  chunk 35 final batch loss = 0.781488
  chunk 36 final batch loss = 0.570119
  chunk 37 final batch loss = 0.419873
  chunk 38 final batch loss = 0.249511
  chunk 39 final batch loss = 0.813374
  chunk 40 final batch loss = 0.279375
  chunk 41 final batch loss = 0.549081
  chunk 42 final batch loss = 0.239657
  chunk 43 final batch loss = 0.792075
  chunk 44 final batch loss = 0.315490
  chunk 45 final batch loss = 0.724426
  chunk 46 final batch loss = 0.259501
  chunk 47 final batch loss = 0.241039
  chunk 48 final batch loss = 0.307292
  chunk 49 final batch loss = 0.728264
  chunk 50 final batch loss = 0.542418
  chunk 51 final batch loss = 0.273991
  chunk 52 final batch loss = 0.241942
  chunk 53 final batch loss = 0.464805
  chunk 54 final batch loss = 0.319571
  chunk 55 final batch loss = 0.258852
  chunk 56 final batch loss = 0.678326
  chunk 57 final batch loss = 0.709243
  chunk 58 final batch loss = 0.535278
  chunk 59 final batch loss = 0.271522
  chunk 60 final batch loss = 0.509752
  chunk 61 final batch loss = 0.287585
  chunk 62 final batch loss = 0.290475
  chunk 63 final batch loss = 0.776191
  chunk 64 final batch loss = 0.711538
  chunk 65 final batch loss = 0.311921
  chunk 66 final batch loss = 0.610168
  chunk 67 final batch loss = 0.782472
  chunk 68 final batch loss = 0.354838
  chunk 69 final batch loss = 0.530046
  chunk 70 final batch loss = 0.259081
  chunk 71 final batch loss = 0.545059
  chunk 72 final batch loss = 0.685459
  chunk 73 final batch loss = 0.375345
  chunk 74 final batch loss = 0.469879
  chunk 75 final batch loss = 0.258008
  chunk 76 final batch loss = 0.224128
  chunk 77 final batch loss = 0.334786
  chunk 78 final batch loss = 0.696687
  chunk 79 final batch loss = 0.511419
Validation loss: 0.457605
No improvement for 6 epochs
Epoch 81
  chunk 0 final batch loss = 0.783833
  chunk 1 final batch loss = 0.763757
  chunk 2 final batch loss = 0.322884
  chunk 3 final batch loss = 0.287025
  chunk 4 final batch loss = 0.695359
  chunk 5 final batch loss = 0.449023
  chunk 6 final batch loss = 0.226028
  chunk 7 final batch loss = 0.388916
  chunk 8 final batch loss = 0.323316
  chunk 9 final batch loss = 0.501252
  chunk 10 final batch loss = 0.347643
  chunk 11 final batch loss = 0.803158
  chunk 12 final batch loss = 0.680207
  chunk 13 final batch loss = 0.655441
  chunk 14 final batch loss = 0.359967
  chunk 15 final batch loss = 0.298384
  chunk 16 final batch loss = 0.250158
  chunk 17 final batch loss = 0.375867
  chunk 18 final batch loss = 0.579421
  chunk 19 final batch loss = 0.267465
  chunk 20 final batch loss = 0.742819
  chunk 21 final batch loss = 0.521024
  chunk 22 final batch loss = 0.700178
  chunk 23 final batch loss = 0.562562
  chunk 24 final batch loss = 0.665883
  chunk 25 final batch loss = 0.270940
  chunk 26 final batch loss = 0.680171
  chunk 27 final batch loss = 0.226299
  chunk 28 final batch loss = 0.241976
  chunk 29 final batch loss = 0.663994
  chunk 30 final batch loss = 0.260296
  chunk 31 final batch loss = 0.277507
  chunk 32 final batch loss = 0.638636
  chunk 33 final batch loss = 0.221136
  chunk 34 final batch loss = 0.368577
  chunk 35 final batch loss = 0.753847
  chunk 36 final batch loss = 0.547381
  chunk 37 final batch loss = 0.461901
  chunk 38 final batch loss = 0.256662
  chunk 39 final batch loss = 0.792093
  chunk 40 final batch loss = 0.263006
  chunk 41 final batch loss = 0.584193
  chunk 42 final batch loss = 0.265444
  chunk 43 final batch loss = 0.798471
  chunk 44 final batch loss = 0.316628
  chunk 45 final batch loss = 0.728420
  chunk 46 final batch loss = 0.235377
  chunk 47 final batch loss = 0.249138
  chunk 48 final batch loss = 0.286289
  chunk 49 final batch loss = 0.719205
  chunk 50 final batch loss = 0.505699
  chunk 51 final batch loss = 0.267203
  chunk 52 final batch loss = 0.263347
  chunk 53 final batch loss = 0.479736
  chunk 54 final batch loss = 0.297497
  chunk 55 final batch loss = 0.257294
  chunk 56 final batch loss = 0.644761
  chunk 57 final batch loss = 0.708299
  chunk 58 final batch loss = 0.523034
  chunk 59 final batch loss = 0.252800
  chunk 60 final batch loss = 0.539847
  chunk 61 final batch loss = 0.272887
  chunk 62 final batch loss = 0.280782
  chunk 63 final batch loss = 0.761187
  chunk 64 final batch loss = 0.739281
  chunk 65 final batch loss = 0.312463
  chunk 66 final batch loss = 0.588845
  chunk 67 final batch loss = 0.749374
  chunk 68 final batch loss = 0.366771
  chunk 69 final batch loss = 0.524316
  chunk 70 final batch loss = 0.267004
  chunk 71 final batch loss = 0.594888
  chunk 72 final batch loss = 0.653362
  chunk 73 final batch loss = 0.353173
  chunk 74 final batch loss = 0.411288
  chunk 75 final batch loss = 0.239906
  chunk 76 final batch loss = 0.241166
  chunk 77 final batch loss = 0.371762
  chunk 78 final batch loss = 0.672842
  chunk 79 final batch loss = 0.516729
Validation loss: 0.458905
No improvement for 7 epochs
Epoch 82
  chunk 0 final batch loss = 0.755468
  chunk 1 final batch loss = 0.785279
  chunk 2 final batch loss = 0.358334
  chunk 3 final batch loss = 0.300054
  chunk 4 final batch loss = 0.712181
  chunk 5 final batch loss = 0.496515
  chunk 6 final batch loss = 0.232749
  chunk 7 final batch loss = 0.370033
  chunk 8 final batch loss = 0.337776
  chunk 9 final batch loss = 0.572395
  chunk 10 final batch loss = 0.367479
  chunk 11 final batch loss = 0.793171
  chunk 12 final batch loss = 0.663419
  chunk 13 final batch loss = 0.681878
  chunk 14 final batch loss = 0.359661
  chunk 15 final batch loss = 0.260142
  chunk 16 final batch loss = 0.276864
  chunk 17 final batch loss = 0.356346
  chunk 18 final batch loss = 0.543680
  chunk 19 final batch loss = 0.243342
  chunk 20 final batch loss = 0.720764
  chunk 21 final batch loss = 0.582249
  chunk 22 final batch loss = 0.692377
  chunk 23 final batch loss = 0.531849
  chunk 24 final batch loss = 0.730510
  chunk 25 final batch loss = 0.281004
  chunk 26 final batch loss = 0.704613
  chunk 27 final batch loss = 0.228552
  chunk 28 final batch loss = 0.242088
  chunk 29 final batch loss = 0.707396
  chunk 30 final batch loss = 0.267696
  chunk 31 final batch loss = 0.273291
  chunk 32 final batch loss = 0.673450
  chunk 33 final batch loss = 0.257721
  chunk 34 final batch loss = 0.364115
  chunk 35 final batch loss = 0.794524
  chunk 36 final batch loss = 0.574487
  chunk 37 final batch loss = 0.401467
  chunk 38 final batch loss = 0.245316
  chunk 39 final batch loss = 0.808674
  chunk 40 final batch loss = 0.237626
  chunk 41 final batch loss = 0.570728
  chunk 42 final batch loss = 0.252040
  chunk 43 final batch loss = 0.785256
  chunk 44 final batch loss = 0.334382
  chunk 45 final batch loss = 0.729539
  chunk 46 final batch loss = 0.251591
  chunk 47 final batch loss = 0.260769
  chunk 48 final batch loss = 0.294795
  chunk 49 final batch loss = 0.718652
  chunk 50 final batch loss = 0.508357
  chunk 51 final batch loss = 0.280424
  chunk 52 final batch loss = 0.235674
  chunk 53 final batch loss = 0.396277
  chunk 54 final batch loss = 0.318922
  chunk 55 final batch loss = 0.258667
  chunk 56 final batch loss = 0.704047
  chunk 57 final batch loss = 0.694817
  chunk 58 final batch loss = 0.505699
  chunk 59 final batch loss = 0.248051
  chunk 60 final batch loss = 0.539471
  chunk 61 final batch loss = 0.299809
  chunk 62 final batch loss = 0.301212
  chunk 63 final batch loss = 0.721346
  chunk 64 final batch loss = 0.732070
  chunk 65 final batch loss = 0.343441
  chunk 66 final batch loss = 0.622370
  chunk 67 final batch loss = 0.801263
  chunk 68 final batch loss = 0.344964
  chunk 69 final batch loss = 0.559089
  chunk 70 final batch loss = 0.251780
  chunk 71 final batch loss = 0.506611
  chunk 72 final batch loss = 0.640910
  chunk 73 final batch loss = 0.376353
  chunk 74 final batch loss = 0.431958
  chunk 75 final batch loss = 0.240189
  chunk 76 final batch loss = 0.247183
  chunk 77 final batch loss = 0.380327
  chunk 78 final batch loss = 0.719076
  chunk 79 final batch loss = 0.599851
Validation loss: 0.457639
No improvement for 8 epochs
Epoch 83
  chunk 0 final batch loss = 0.783121
  chunk 1 final batch loss = 0.766630
  chunk 2 final batch loss = 0.348110
  chunk 3 final batch loss = 0.268136
  chunk 4 final batch loss = 0.708361
  chunk 5 final batch loss = 0.436893
  chunk 6 final batch loss = 0.242757
  chunk 7 final batch loss = 0.350450
  chunk 8 final batch loss = 0.341397
  chunk 9 final batch loss = 0.597560
  chunk 10 final batch loss = 0.374896
  chunk 11 final batch loss = 0.765648
  chunk 12 final batch loss = 0.623168
  chunk 13 final batch loss = 0.693766
  chunk 14 final batch loss = 0.344217
  chunk 15 final batch loss = 0.281673
  chunk 16 final batch loss = 0.283670
  chunk 17 final batch loss = 0.355000
  chunk 18 final batch loss = 0.498440
  chunk 19 final batch loss = 0.256138
  chunk 20 final batch loss = 0.725899
  chunk 21 final batch loss = 0.504330
  chunk 22 final batch loss = 0.686675
  chunk 23 final batch loss = 0.553938
  chunk 24 final batch loss = 0.725465
  chunk 25 final batch loss = 0.257586
  chunk 26 final batch loss = 0.664475
  chunk 27 final batch loss = 0.240525
  chunk 28 final batch loss = 0.235126
  chunk 29 final batch loss = 0.657333
  chunk 30 final batch loss = 0.275382
  chunk 31 final batch loss = 0.271056
  chunk 32 final batch loss = 0.663651
  chunk 33 final batch loss = 0.257053
  chunk 34 final batch loss = 0.347895
  chunk 35 final batch loss = 0.775247
  chunk 36 final batch loss = 0.553957
