epoch,chunk,batch,loss
27,bitflip_0.2_part75039.pt,0,0.8201473951339722
27,bitflip_0.2_part75040.pt,0,0.824578583240509
27,bitflip_0.2_part75041.pt,0,0.842863142490387
27,bitflip_0.2_part75042.pt,0,0.8224419355392456
27,bitflip_0.2_part75043.pt,0,0.8267336487770081
27,bitflip_0.2_part75044.pt,0,0.8217737078666687
27,bitflip_0.2_part75045.pt,0,0.8192246556282043
27,bitflip_0.2_part75046.pt,0,0.8241809606552124
27,bitflip_0.2_part75047.pt,0,0.8237994313240051
27,bitflip_0.2_part75048.pt,0,0.8144316077232361
27,bitflip_0.2_part75049.pt,0,0.8268362283706665
27,bitflip_0.2_part75050.pt,0,0.8266686797142029
27,depolarizing_0.15_part10001.pt,0,0.8133225440979004
27,depolarizing_0.15_part10002.pt,0,0.8178762793540955
27,depolarizing_0.15_part10003.pt,0,0.8128964900970459
27,depolarizing_0.15_part10004.pt,0,0.8107370138168335
27,depolarizing_0.15_part10005.pt,0,0.795975387096405
27,depolarizing_0.15_part10006.pt,0,0.8086079955101013
27,depolarizing_0.15_part10007.pt,0,0.7978432774543762
27,depolarizing_0.15_part10008.pt,0,0.8169654011726379
27,depolarizing_0.15_part10009.pt,0,0.8202033042907715
27,depolarizing_0.15_part10010.pt,0,0.8267831206321716
27,depolarizing_0.15_part10011.pt,0,0.8146362900733948
27,depolarizing_0.15_part10012.pt,0,0.8044599294662476
27,depolarizing_0.15_part10013.pt,0,0.8142432570457458
27,depolarizing_0.15_part10014.pt,0,0.8027089834213257
27,depolarizing_0.15_part10015.pt,0,0.8155801296234131
27,depolarizing_0.15_part10016.pt,0,0.7960533499717712
27,depolarizing_0.15_part10017.pt,0,0.8127248883247375
27,depolarizing_0.15_part10018.pt,0,0.7932401895523071
27,depolarizing_0.15_part10019.pt,0,0.805667519569397
27,depolarizing_0.15_part10020.pt,0,0.802623987197876
27,depolarizing_0.15_part10021.pt,0,0.8200085759162903
27,depolarizing_0.15_part10022.pt,0,0.8175840377807617
27,depolarizing_0.15_part10023.pt,0,0.7930624485015869
27,depolarizing_0.15_part10024.pt,0,0.8210664987564087
27,depolarizing_0.15_part10025.pt,0,0.8289395570755005
27,depolarizing_0.15_part10026.pt,0,0.8116114735603333
27,depolarizing_0.15_part10027.pt,0,0.8270010352134705
27,depolarizing_0.15_part10028.pt,0,0.8167695999145508
27,depolarizing_0.15_part10029.pt,0,0.8055955171585083
27,depolarizing_0.15_part10030.pt,0,0.8136242628097534
27,depolarizing_0.15_part10031.pt,0,0.8178520202636719
27,depolarizing_0.15_part10032.pt,0,0.8085477352142334
27,depolarizing_0.15_part10033.pt,0,0.8213792443275452
27,depolarizing_0.15_part10034.pt,0,0.7983142733573914
27,depolarizing_0.15_part10035.pt,0,0.8181597590446472
27,depolarizing_0.15_part10036.pt,0,0.8175804615020752
27,depolarizing_0.15_part10037.pt,0,0.8022549152374268
27,depolarizing_0.15_part10038.pt,0,0.8119533658027649
27,depolarizing_0.15_part10039.pt,0,0.8084952235221863
27,depolarizing_0.15_part10040.pt,0,0.8126187324523926
27,depolarizing_0.15_part10041.pt,0,0.8090841770172119
27,depolarizing_0.15_part10042.pt,0,0.7960883378982544
27,depolarizing_0.15_part10043.pt,0,0.7772499322891235
27,depolarizing_0.15_part10044.pt,0,0.7929408550262451
27,depolarizing_0.15_part10045.pt,0,0.7874001264572144
27,depolarizing_0.15_part10046.pt,0,0.7703877687454224
27,depolarizing_0.15_part10047.pt,0,0.7926096320152283
27,depolarizing_0.15_part10048.pt,0,0.8019635081291199
27,depolarizing_0.15_part10049.pt,0,0.8092352151870728
27,depolarizing_0.15_part10050.pt,0,0.8095991611480713
27,depolarizing_0.1_part10000.pt,0,0.7358662486076355
27,depolarizing_0.1_part5001.pt,0,0.7293745279312134
27,depolarizing_0.1_part5002.pt,0,0.7125701904296875
27,depolarizing_0.1_part5003.pt,0,0.7094788551330566
27,depolarizing_0.1_part5004.pt,0,0.7692382335662842
27,depolarizing_0.1_part5005.pt,0,0.6870248913764954
27,depolarizing_0.1_part5006.pt,0,0.6186930537223816
27,depolarizing_0.1_part5007.pt,0,0.6687000393867493
27,depolarizing_0.1_part5008.pt,0,0.6972012519836426
27,depolarizing_0.1_part5009.pt,0,0.666854977607727
27,depolarizing_0.1_part5010.pt,0,0.6724002957344055
27,depolarizing_0.1_part5011.pt,0,0.648883044719696
27,depolarizing_0.1_part5012.pt,0,0.6893264055252075
27,depolarizing_0.1_part5013.pt,0,0.6721304059028625
27,depolarizing_0.1_part5014.pt,0,0.6718795299530029
27,depolarizing_0.1_part5015.pt,0,0.6669324040412903
27,depolarizing_0.1_part5016.pt,0,0.7415651082992554
27,depolarizing_0.1_part5017.pt,0,0.6322117447853088
27,depolarizing_0.1_part5018.pt,0,0.6499268412590027
27,depolarizing_0.1_part5019.pt,0,0.6548799872398376
27,depolarizing_0.1_part5020.pt,0,0.6422263979911804
27,depolarizing_0.1_part5021.pt,0,0.6702144742012024
27,depolarizing_0.1_part5022.pt,0,0.640566349029541
27,depolarizing_0.1_part5023.pt,0,0.6368098258972168
27,depolarizing_0.1_part5024.pt,0,0.669685959815979
27,depolarizing_0.1_part5025.pt,0,0.6171480417251587
27,depolarizing_0.1_part5026.pt,0,0.6037423014640808
27,depolarizing_0.1_part5027.pt,0,0.5935245156288147
27,depolarizing_0.1_part5028.pt,0,0.6317335963249207
27,depolarizing_0.1_part5029.pt,0,0.6226732134819031
27,depolarizing_0.1_part5030.pt,0,0.5885961055755615
27,depolarizing_0.1_part5031.pt,0,0.6354941129684448
27,depolarizing_0.1_part5032.pt,0,0.5433745384216309
27,depolarizing_0.1_part5033.pt,0,0.6672822833061218
27,depolarizing_0.1_part5034.pt,0,0.6841636896133423
27,depolarizing_0.1_part5035.pt,0,0.6124436259269714
27,depolarizing_0.1_part5036.pt,0,0.5885815620422363
27,depolarizing_0.1_part5037.pt,0,0.6013732552528381
27,depolarizing_0.1_part5038.pt,0,0.6370005011558533
27,depolarizing_0.1_part5039.pt,0,0.6499280333518982
27,depolarizing_0.1_part5040.pt,0,0.6982119083404541
27,depolarizing_0.1_part5041.pt,0,0.6796393394470215
27,depolarizing_0.1_part5042.pt,0,0.6095693111419678
27,depolarizing_0.1_part5043.pt,0,0.6297443509101868
27,depolarizing_0.1_part5044.pt,0,0.6009145975112915
27,depolarizing_0.1_part5045.pt,0,0.6390445828437805
27,depolarizing_0.1_part5046.pt,0,0.6486573219299316
27,depolarizing_0.1_part5047.pt,0,0.61474609375
27,depolarizing_0.1_part5048.pt,0,0.5910124778747559
27,depolarizing_0.1_part5049.pt,0,0.583886444568634
27,bitflip_0.15_part70001.pt,0,0.8042106628417969
27,bitflip_0.15_part70002.pt,0,0.7971867322921753
27,bitflip_0.15_part70003.pt,0,0.806624710559845
27,bitflip_0.15_part70004.pt,0,0.7930054068565369
27,bitflip_0.15_part70005.pt,0,0.7810990810394287
27,bitflip_0.15_part70006.pt,0,0.7836710214614868
27,bitflip_0.15_part70007.pt,0,0.8296411633491516
27,bitflip_0.15_part70008.pt,0,0.8069542050361633
27,bitflip_0.15_part70009.pt,0,0.8110620379447937
27,bitflip_0.15_part70010.pt,0,0.7948201894760132
27,bitflip_0.15_part70011.pt,0,0.8169132471084595
27,bitflip_0.15_part70012.pt,0,0.835638701915741
27,bitflip_0.15_part70013.pt,0,0.7904532551765442
27,bitflip_0.15_part70014.pt,0,0.814968466758728
27,bitflip_0.15_part70015.pt,0,0.7973825335502625
27,bitflip_0.15_part70016.pt,0,0.8010337352752686
27,bitflip_0.15_part70017.pt,0,0.8001629710197449
27,bitflip_0.15_part70018.pt,0,0.8030888438224792
27,bitflip_0.15_part70019.pt,0,0.8012077212333679
27,bitflip_0.15_part70020.pt,0,0.8039649724960327
27,bitflip_0.15_part70021.pt,0,0.8148813843727112
27,bitflip_0.15_part70022.pt,0,0.7999410033226013
27,bitflip_0.15_part70023.pt,0,0.8016982674598694
27,bitflip_0.15_part70024.pt,0,0.8251491785049438
27,bitflip_0.15_part70025.pt,0,0.8205242156982422
27,bitflip_0.15_part70026.pt,0,0.7853038311004639
27,bitflip_0.15_part70027.pt,0,0.7990630269050598
27,bitflip_0.15_part70028.pt,0,0.8179461359977722
27,bitflip_0.15_part70029.pt,0,0.812094509601593
27,bitflip_0.15_part70030.pt,0,0.7988666892051697
27,bitflip_0.15_part70031.pt,0,0.8053944110870361
27,bitflip_0.15_part70032.pt,0,0.8033908009529114
27,bitflip_0.15_part70033.pt,0,0.8049809336662292
27,bitflip_0.15_part70034.pt,0,0.7949777841567993
27,bitflip_0.15_part70035.pt,0,0.8155948519706726
27,bitflip_0.15_part70036.pt,0,0.8017396330833435
27,bitflip_0.15_part70037.pt,0,0.8060566782951355
27,bitflip_0.15_part70038.pt,0,0.8080039024353027
27,bitflip_0.15_part70039.pt,0,0.8156836628913879
27,bitflip_0.15_part70040.pt,0,0.8083186149597168
27,bitflip_0.15_part70041.pt,0,0.8066309690475464
27,bitflip_0.15_part70042.pt,0,0.7850100994110107
27,bitflip_0.15_part70043.pt,0,0.8015269041061401
27,bitflip_0.15_part70044.pt,0,0.8067724704742432
27,bitflip_0.15_part70045.pt,0,0.7894139885902405
27,bitflip_0.15_part70046.pt,0,0.793321967124939
27,bitflip_0.15_part70047.pt,0,0.7920390963554382
27,bitflip_0.15_part70048.pt,0,0.7932173013687134
27,bitflip_0.15_part70049.pt,0,0.7992864847183228
27,bitflip_0.15_part70050.pt,0,0.8195011019706726
27,mixed_0.2_part100000.pt,0,0.8735731840133667
27,mixed_0.2_part95001.pt,0,0.8824111223220825
27,mixed_0.2_part95002.pt,0,0.8398724794387817
27,mixed_0.2_part95003.pt,0,0.822372555732727
27,mixed_0.2_part95004.pt,0,0.8642841577529907
27,mixed_0.2_part95005.pt,0,0.8578558564186096
27,mixed_0.2_part95006.pt,0,0.8424938917160034
27,mixed_0.2_part95007.pt,0,0.8105982542037964
27,mixed_0.2_part95008.pt,0,0.8354485034942627
27,mixed_0.2_part95009.pt,0,0.8323913216590881
27,mixed_0.2_part95010.pt,0,0.8298036456108093
27,mixed_0.2_part95011.pt,0,0.8582420945167542
27,mixed_0.2_part95012.pt,0,0.8378730416297913
27,mixed_0.2_part95013.pt,0,0.8317597508430481
27,mixed_0.2_part95014.pt,0,0.8172094821929932
27,mixed_0.2_part95015.pt,0,0.8218297958374023
27,mixed_0.2_part95016.pt,0,0.8130731582641602
27,mixed_0.2_part95017.pt,0,0.8533957004547119
27,mixed_0.2_part95018.pt,0,0.7851986289024353
27,mixed_0.2_part95019.pt,0,0.8185296654701233
27,mixed_0.2_part95020.pt,0,0.818604588508606
27,mixed_0.2_part95021.pt,0,0.8265917301177979
27,mixed_0.2_part95022.pt,0,0.8038593530654907
27,mixed_0.2_part95023.pt,0,0.8101212382316589
27,mixed_0.2_part95024.pt,0,0.8225621581077576
27,mixed_0.2_part95025.pt,0,0.823857843875885
27,mixed_0.2_part95026.pt,0,0.8199760913848877
27,mixed_0.2_part95027.pt,0,0.8058554530143738
27,mixed_0.2_part95028.pt,0,0.8377584218978882
27,mixed_0.2_part95029.pt,0,0.8363941311836243
27,mixed_0.2_part95030.pt,0,0.8322665691375732
27,mixed_0.2_part95031.pt,0,0.8150889277458191
27,mixed_0.2_part95032.pt,0,0.796184778213501
27,mixed_0.2_part95033.pt,0,0.8146429657936096
27,mixed_0.2_part95034.pt,0,0.8122265338897705
27,mixed_0.2_part95035.pt,0,0.8114789724349976
27,mixed_0.2_part95036.pt,0,0.8063467741012573
27,mixed_0.2_part95037.pt,0,0.8066526651382446
27,mixed_0.2_part95038.pt,0,0.7952513694763184
27,mixed_0.2_part95039.pt,0,0.7983415722846985
27,mixed_0.2_part95040.pt,0,0.8409751057624817
27,mixed_0.2_part95041.pt,0,0.8143129944801331
27,mixed_0.2_part95042.pt,0,0.8335354924201965
27,mixed_0.2_part95043.pt,0,0.8020099997520447
27,mixed_0.2_part95044.pt,0,0.8204718232154846
27,mixed_0.2_part95045.pt,0,0.8058592081069946
27,mixed_0.2_part95046.pt,0,0.8086854219436646
27,mixed_0.2_part95047.pt,0,0.8317427039146423
27,mixed_0.2_part95048.pt,0,0.809750497341156
27,mixed_0.2_part95049.pt,0,0.8356016874313354
27,depolarizing_0.05_part100.pt,0,0.3503190875053406
27,depolarizing_0.05_part1000.pt,0,0.4402509927749634
27,depolarizing_0.05_part1001.pt,0,0.4162326753139496
27,depolarizing_0.05_part1002.pt,0,0.3769674003124237
27,depolarizing_0.05_part1003.pt,0,0.4132832884788513
27,depolarizing_0.05_part1004.pt,0,0.3504284918308258
27,depolarizing_0.05_part1005.pt,0,0.3234499394893646
27,depolarizing_0.05_part1006.pt,0,0.33542025089263916
27,depolarizing_0.05_part1007.pt,0,0.32742151618003845
27,depolarizing_0.05_part1008.pt,0,0.3068757653236389
27,depolarizing_0.05_part1009.pt,0,0.344296395778656
27,depolarizing_0.05_part101.pt,0,0.2979511618614197
27,depolarizing_0.05_part1010.pt,0,0.36579036712646484
27,depolarizing_0.05_part1011.pt,0,0.2392396628856659
27,depolarizing_0.05_part1012.pt,0,0.2828722894191742
27,depolarizing_0.05_part1013.pt,0,0.21363282203674316
27,depolarizing_0.05_part1014.pt,0,0.2800814211368561
27,depolarizing_0.05_part1015.pt,0,0.3136722445487976
27,depolarizing_0.05_part1016.pt,0,0.29518383741378784
27,depolarizing_0.05_part1017.pt,0,0.29775938391685486
27,depolarizing_0.05_part1018.pt,0,0.2739858627319336
27,depolarizing_0.05_part1019.pt,0,0.2525797188282013
27,depolarizing_0.05_part102.pt,0,0.24360843002796173
27,depolarizing_0.05_part1020.pt,0,0.2188875526189804
27,depolarizing_0.05_part1021.pt,0,0.2420395463705063
27,depolarizing_0.05_part1022.pt,0,0.22143325209617615
27,depolarizing_0.05_part1023.pt,0,0.2934242784976959
27,depolarizing_0.05_part1024.pt,0,0.26900818943977356
27,depolarizing_0.05_part1025.pt,0,0.2974928021430969
27,depolarizing_0.05_part1026.pt,0,0.2644301652908325
27,depolarizing_0.05_part1027.pt,0,0.27178096771240234
27,depolarizing_0.05_part1028.pt,0,0.25194913148880005
27,depolarizing_0.05_part1029.pt,0,0.22808785736560822
27,depolarizing_0.05_part103.pt,0,0.24536164104938507
27,depolarizing_0.05_part1030.pt,0,0.22450599074363708
27,depolarizing_0.05_part1031.pt,0,0.2162848860025406
27,depolarizing_0.05_part1032.pt,0,0.2547503411769867
27,depolarizing_0.05_part1033.pt,0,0.2624577581882477
27,depolarizing_0.05_part1034.pt,0,0.2759820222854614
27,depolarizing_0.05_part1035.pt,0,0.22824624180793762
27,depolarizing_0.05_part1036.pt,0,0.297380656003952
27,depolarizing_0.05_part1037.pt,0,0.2871372699737549
27,depolarizing_0.05_part1038.pt,0,0.21805579960346222
27,depolarizing_0.05_part1039.pt,0,0.25650325417518616
27,depolarizing_0.05_part1040.pt,0,0.25681304931640625
27,depolarizing_0.05_part1041.pt,0,0.2446720451116562
27,depolarizing_0.05_part1042.pt,0,0.24109670519828796
27,depolarizing_0.05_part1043.pt,0,0.23492203652858734
27,depolarizing_0.05_part1044.pt,0,0.23561660945415497
27,depolarizing_0.05_part1045.pt,0,0.270973801612854
27,mixed_0.15_part90001.pt,0,0.7297751903533936
27,mixed_0.15_part90002.pt,0,0.7578608393669128
27,mixed_0.15_part90003.pt,0,0.7019911408424377
27,mixed_0.15_part90004.pt,0,0.7029821276664734
27,mixed_0.15_part90005.pt,0,0.7267396450042725
27,mixed_0.15_part90006.pt,0,0.7408060431480408
27,mixed_0.15_part90007.pt,0,0.7224369645118713
27,mixed_0.15_part90008.pt,0,0.7963341474533081
27,mixed_0.15_part90009.pt,0,0.7413859963417053
27,mixed_0.15_part90010.pt,0,0.6890554428100586
27,mixed_0.15_part90011.pt,0,0.7422139644622803
27,mixed_0.15_part90012.pt,0,0.737478494644165
27,mixed_0.15_part90013.pt,0,0.7110829949378967
27,mixed_0.15_part90014.pt,0,0.8032693862915039
27,mixed_0.15_part90015.pt,0,0.7246318459510803
27,mixed_0.15_part90016.pt,0,0.6948211193084717
27,mixed_0.15_part90017.pt,0,0.7227035760879517
27,mixed_0.15_part90018.pt,0,0.7463231086730957
27,mixed_0.15_part90019.pt,0,0.7260863184928894
27,mixed_0.15_part90020.pt,0,0.7649442553520203
27,mixed_0.15_part90021.pt,0,0.7592577934265137
27,mixed_0.15_part90022.pt,0,0.7043579816818237
27,mixed_0.15_part90023.pt,0,0.7484781742095947
27,mixed_0.15_part90024.pt,0,0.7239881753921509
27,mixed_0.15_part90025.pt,0,0.7126740217208862
27,mixed_0.15_part90026.pt,0,0.7063002586364746
27,mixed_0.15_part90027.pt,0,0.7499881982803345
27,mixed_0.15_part90028.pt,0,0.7297784090042114
27,mixed_0.15_part90029.pt,0,0.7432135343551636
27,mixed_0.15_part90030.pt,0,0.7600345015525818
27,mixed_0.15_part90031.pt,0,0.6751375794410706
27,mixed_0.15_part90032.pt,0,0.7089828252792358
27,mixed_0.15_part90033.pt,0,0.7400202751159668
27,mixed_0.15_part90034.pt,0,0.7841618657112122
27,mixed_0.15_part90035.pt,0,0.7554835677146912
27,mixed_0.15_part90036.pt,0,0.7748140692710876
27,mixed_0.15_part90037.pt,0,0.7850099802017212
27,mixed_0.15_part90038.pt,0,0.7013401985168457
27,mixed_0.15_part90039.pt,0,0.7307826280593872
27,mixed_0.15_part90040.pt,0,0.7591222524642944
27,mixed_0.15_part90041.pt,0,0.7434370517730713
27,mixed_0.15_part90042.pt,0,0.7722839117050171
27,mixed_0.15_part90043.pt,0,0.7478721737861633
27,mixed_0.15_part90044.pt,0,0.7395605444908142
27,mixed_0.15_part90045.pt,0,0.781271755695343
27,mixed_0.15_part90046.pt,0,0.7075096368789673
27,mixed_0.15_part90047.pt,0,0.7286279201507568
27,mixed_0.15_part90048.pt,0,0.7633239030838013
27,mixed_0.15_part90049.pt,0,0.7290775179862976
27,mixed_0.15_part90050.pt,0,0.7322719097137451
27,amplitude_damping_0.05_part20001.pt,0,0.32599231600761414
27,amplitude_damping_0.05_part20002.pt,0,0.24875028431415558
27,amplitude_damping_0.05_part20003.pt,0,0.28963702917099
27,amplitude_damping_0.05_part20004.pt,0,0.2810105085372925
27,amplitude_damping_0.05_part20005.pt,0,0.24204713106155396
27,amplitude_damping_0.05_part20006.pt,0,0.2579360604286194
27,amplitude_damping_0.05_part20007.pt,0,0.3219504952430725
27,amplitude_damping_0.05_part20008.pt,0,0.2647312879562378
27,amplitude_damping_0.05_part20009.pt,0,0.2806783616542816
27,amplitude_damping_0.05_part20010.pt,0,0.2789788246154785
27,amplitude_damping_0.05_part20011.pt,0,0.2346843183040619
27,amplitude_damping_0.05_part20012.pt,0,0.2067880630493164
27,amplitude_damping_0.05_part20013.pt,0,0.2408781796693802
27,amplitude_damping_0.05_part20014.pt,0,0.21128469705581665
27,amplitude_damping_0.05_part20015.pt,0,0.22042593359947205
27,amplitude_damping_0.05_part20016.pt,0,0.2536786198616028
27,amplitude_damping_0.05_part20017.pt,0,0.22856655716896057
27,amplitude_damping_0.05_part20018.pt,0,0.21060967445373535
27,amplitude_damping_0.05_part20019.pt,0,0.24450649321079254
27,amplitude_damping_0.05_part20020.pt,0,0.2647286653518677
27,amplitude_damping_0.05_part20021.pt,0,0.2745807468891144
27,amplitude_damping_0.05_part20022.pt,0,0.30684348940849304
27,amplitude_damping_0.05_part20023.pt,0,0.25819844007492065
27,amplitude_damping_0.05_part20024.pt,0,0.31090328097343445
27,amplitude_damping_0.05_part20025.pt,0,0.28693488240242004
27,amplitude_damping_0.05_part20026.pt,0,0.2795949876308441
27,amplitude_damping_0.05_part20027.pt,0,0.2537335753440857
27,amplitude_damping_0.05_part20028.pt,0,0.22922828793525696
27,amplitude_damping_0.05_part20029.pt,0,0.2138618528842926
27,amplitude_damping_0.05_part20030.pt,0,0.2756880223751068
27,amplitude_damping_0.05_part20031.pt,0,0.3551831543445587
27,amplitude_damping_0.05_part20032.pt,0,0.25425270199775696
27,amplitude_damping_0.05_part20033.pt,0,0.32362568378448486
27,amplitude_damping_0.05_part20034.pt,0,0.28197747468948364
27,amplitude_damping_0.05_part20035.pt,0,0.30420058965682983
27,amplitude_damping_0.05_part20036.pt,0,0.24812935292720795
27,amplitude_damping_0.05_part20037.pt,0,0.2582855522632599
27,amplitude_damping_0.05_part20038.pt,0,0.3025853931903839
27,amplitude_damping_0.05_part20039.pt,0,0.25457626581192017
27,amplitude_damping_0.05_part20040.pt,0,0.275777667760849
27,amplitude_damping_0.05_part20041.pt,0,0.2754925787448883
27,amplitude_damping_0.05_part20042.pt,0,0.22634457051753998
27,amplitude_damping_0.05_part20043.pt,0,0.25746577978134155
27,amplitude_damping_0.05_part20044.pt,0,0.26660382747650146
27,amplitude_damping_0.05_part20045.pt,0,0.28143900632858276
27,amplitude_damping_0.05_part20046.pt,0,0.22368139028549194
27,amplitude_damping_0.05_part20047.pt,0,0.24031412601470947
27,amplitude_damping_0.05_part20048.pt,0,0.24304614961147308
27,amplitude_damping_0.05_part20049.pt,0,0.2879451513290405
27,amplitude_damping_0.05_part20050.pt,0,0.23987405002117157
27,depolarizing_0.2_part15001.pt,0,0.8585430383682251
27,depolarizing_0.2_part15002.pt,0,0.8428921699523926
27,depolarizing_0.2_part15003.pt,0,0.8411158919334412
27,depolarizing_0.2_part15004.pt,0,0.8398876190185547
27,depolarizing_0.2_part15005.pt,0,0.8311029672622681
27,depolarizing_0.2_part15006.pt,0,0.8295952081680298
27,depolarizing_0.2_part15007.pt,0,0.8277937769889832
27,depolarizing_0.2_part15008.pt,0,0.8263872265815735
27,depolarizing_0.2_part15009.pt,0,0.8209920525550842
27,depolarizing_0.2_part15010.pt,0,0.837963879108429
27,depolarizing_0.2_part15011.pt,0,0.8291283249855042
27,depolarizing_0.2_part15012.pt,0,0.8328484892845154
27,depolarizing_0.2_part15013.pt,0,0.834855854511261
27,depolarizing_0.2_part15014.pt,0,0.8220233917236328
27,depolarizing_0.2_part15015.pt,0,0.8316821455955505
27,depolarizing_0.2_part15016.pt,0,0.8261675834655762
27,depolarizing_0.2_part15017.pt,0,0.8272749185562134
27,depolarizing_0.2_part15018.pt,0,0.828485906124115
27,depolarizing_0.2_part15019.pt,0,0.8194769024848938
27,depolarizing_0.2_part15020.pt,0,0.828941822052002
27,depolarizing_0.2_part15021.pt,0,0.8283037543296814
27,depolarizing_0.2_part15022.pt,0,0.822712242603302
27,depolarizing_0.2_part15023.pt,0,0.8265284895896912
27,depolarizing_0.2_part15024.pt,0,0.8272281289100647
27,depolarizing_0.2_part15025.pt,0,0.831275463104248
27,depolarizing_0.2_part15026.pt,0,0.8340080380439758
27,depolarizing_0.2_part15027.pt,0,0.8254603743553162
27,depolarizing_0.2_part15028.pt,0,0.8198787569999695
27,depolarizing_0.2_part15029.pt,0,0.8294062614440918
27,depolarizing_0.2_part15030.pt,0,0.8314066529273987
27,depolarizing_0.2_part15031.pt,0,0.8303921222686768
27,depolarizing_0.2_part15032.pt,0,0.8297550082206726
27,depolarizing_0.2_part15033.pt,0,0.8266395926475525
27,depolarizing_0.2_part15034.pt,0,0.8218541741371155
27,depolarizing_0.2_part15035.pt,0,0.8225428462028503
27,depolarizing_0.2_part15036.pt,0,0.8234754204750061
27,depolarizing_0.2_part15037.pt,0,0.8253759741783142
27,depolarizing_0.2_part15038.pt,0,0.8255364894866943
27,depolarizing_0.2_part15039.pt,0,0.8232171535491943
27,depolarizing_0.2_part15040.pt,0,0.8257113099098206
27,depolarizing_0.2_part15041.pt,0,0.8280039429664612
27,depolarizing_0.2_part15042.pt,0,0.8197234272956848
27,depolarizing_0.2_part15043.pt,0,0.8311343193054199
27,depolarizing_0.2_part15044.pt,0,0.8390297293663025
27,depolarizing_0.2_part15045.pt,0,0.8240258693695068
27,depolarizing_0.2_part15046.pt,0,0.8250515460968018
27,depolarizing_0.2_part15047.pt,0,0.8367667198181152
27,depolarizing_0.2_part15048.pt,0,0.8255343437194824
27,depolarizing_0.2_part15049.pt,0,0.8299369812011719
27,depolarizing_0.2_part15050.pt,0,0.8416558504104614
27,bitflip_0.05_part60001.pt,0,0.5055257678031921
27,bitflip_0.05_part60002.pt,0,0.4859953224658966
27,bitflip_0.05_part60003.pt,0,0.4546142518520355
27,bitflip_0.05_part60004.pt,0,0.4556807279586792
27,bitflip_0.05_part60005.pt,0,0.4911729693412781
27,bitflip_0.05_part60006.pt,0,0.4493010938167572
27,bitflip_0.05_part60007.pt,0,0.42854753136634827
27,bitflip_0.05_part60008.pt,0,0.4320823550224304
27,bitflip_0.05_part60009.pt,0,0.47770753502845764
27,bitflip_0.05_part60010.pt,0,0.42610764503479004
27,bitflip_0.05_part60011.pt,0,0.4125186800956726
27,bitflip_0.05_part60012.pt,0,0.39782005548477173
27,bitflip_0.05_part60013.pt,0,0.3894365131855011
27,bitflip_0.05_part60014.pt,0,0.45158472657203674
27,bitflip_0.05_part60015.pt,0,0.35842904448509216
27,bitflip_0.05_part60016.pt,0,0.39498141407966614
27,bitflip_0.05_part60017.pt,0,0.38144057989120483
27,bitflip_0.05_part60018.pt,0,0.4104665219783783
27,bitflip_0.05_part60019.pt,0,0.3392905294895172
27,bitflip_0.05_part60020.pt,0,0.3610216975212097
27,bitflip_0.05_part60021.pt,0,0.3653849959373474
27,bitflip_0.05_part60022.pt,0,0.41531264781951904
27,bitflip_0.05_part60023.pt,0,0.38477572798728943
27,bitflip_0.05_part60024.pt,0,0.3445453345775604
27,bitflip_0.05_part60025.pt,0,0.36926019191741943
27,bitflip_0.05_part60026.pt,0,0.39211520552635193
27,bitflip_0.05_part60027.pt,0,0.35597729682922363
27,bitflip_0.05_part60028.pt,0,0.3787425458431244
27,bitflip_0.05_part60029.pt,0,0.33529427647590637
27,bitflip_0.05_part60030.pt,0,0.3679160177707672
27,bitflip_0.05_part60031.pt,0,0.31954020261764526
27,bitflip_0.05_part60032.pt,0,0.39655229449272156
27,bitflip_0.05_part60033.pt,0,0.330487459897995
27,bitflip_0.05_part60034.pt,0,0.3813883066177368
27,bitflip_0.05_part60035.pt,0,0.4034730792045593
27,bitflip_0.05_part60036.pt,0,0.35231342911720276
27,bitflip_0.05_part60037.pt,0,0.41793927550315857
27,bitflip_0.05_part60038.pt,0,0.3656986653804779
27,bitflip_0.05_part60039.pt,0,0.3725013732910156
27,bitflip_0.05_part60040.pt,0,0.3937433660030365
27,bitflip_0.05_part60041.pt,0,0.374812513589859
27,bitflip_0.05_part60042.pt,0,0.3772563338279724
27,bitflip_0.05_part60043.pt,0,0.3403819501399994
27,bitflip_0.05_part60044.pt,0,0.34668686985969543
27,bitflip_0.05_part60045.pt,0,0.3401448130607605
27,bitflip_0.05_part60046.pt,0,0.3585943877696991
27,bitflip_0.05_part60047.pt,0,0.3063566982746124
27,bitflip_0.05_part60048.pt,0,0.3070550560951233
27,bitflip_0.05_part60049.pt,0,0.3251476287841797
27,bitflip_0.05_part60050.pt,0,0.3611224591732025
27,bitflip_0.1_part65001.pt,0,0.6304564476013184
27,bitflip_0.1_part65002.pt,0,0.6523033976554871
27,bitflip_0.1_part65003.pt,0,0.6550072431564331
27,bitflip_0.1_part65004.pt,0,0.6697943806648254
27,bitflip_0.1_part65005.pt,0,0.6882767677307129
27,bitflip_0.1_part65006.pt,0,0.6602722406387329
27,bitflip_0.1_part65007.pt,0,0.6882379651069641
27,bitflip_0.1_part65008.pt,0,0.6743994355201721
27,bitflip_0.1_part65009.pt,0,0.7340114116668701
27,bitflip_0.1_part65010.pt,0,0.6369741559028625
27,bitflip_0.1_part65011.pt,0,0.6968151926994324
27,bitflip_0.1_part65012.pt,0,0.6422395706176758
27,bitflip_0.1_part65013.pt,0,0.6965304613113403
